episode_id,duration_s,path_m,displacement_m,delta_x_m,delta_y_m,displacement_path_ratio,path_displacement_ratio,peak_speed_mps,mean_speed_mps,start_speed_mps,end_speed_mps,max_chord_deviation_m,signed_heading_change_deg,absolute_heading_change_deg,heading_changes_ge45_count,team,player,period,block_id,start_frame,end_frame,start_s,end_s,start_x_m,start_y_m,end_x_m,end_y_m,method_b_overlap,diag_short,diag_tiny_path,diag_tiny_displacement,diag_long,diag_low_displacement_path_ratio,diag_direction_change,diag_lower_speed_meaningful_displacement,diag_fragmentation_any,diag_merging_any
A000014,1.0,3.7207128864511194,3.702729853969856,-3.4012500000000045,-1.4634571428571448,0.9951667777036094,1.004856695786754,3.748075234098088,3.7194281662537256,3.6873101613188766,3.7023212003293087,0.1614690911476279,-17.637187250768335,17.637187250768335,0,Home,1,1,Home_1_1_0,680,705,27.2,28.2,42.5439,45.13121142857143,39.142649999999996,43.66775428571429,False,True,False,False,False,False,False,True,True,False
A000015,2.080000000000002,5.514262174885805,5.447149942515524,-5.326049999999995,-1.1422057142857085,0.9878293359579569,1.0123206140970096,3.7146400656861354,2.6709221806127226,3.7023212003293087,0.6762578001361502,0.24068266679033815,-69.0269222585967,70.9564348750753,0,Home,1,1,Home_1_1_0,705,757,28.2,30.28,39.142649999999996,43.66775428571429,33.8166,42.52554857142858,False,False,False,False,False,False,False,True,False,False
A000016,2.280000000000001,3.1449572591068753,3.056911131928451,1.9021499999999918,2.3930171428571327,0.9720040306037647,1.0288023182155381,1.6036961329969033,1.3672446427208274,0.6762578001361502,1.4086677542402346,0.19214148271887735,-48.41495059295667,105.75441823022985,0,Home,1,1,Home_1_1_0,757,814,30.28,32.56,33.8166,42.52554857142858,35.71874999999999,44.91856571428571,False,False,False,False,False,False,False,True,False,False
A000017,3.0799999999999983,7.594993359267238,7.234735252299085,-3.927149999999987,6.076091428571431,0.952566369721894,1.0497956171725382,3.2802859662548345,2.4523525863579643,1.4086677542402346,3.2767230433867947,0.8925154174712914,73.59847186953972,73.59847186953972,0,Home,1,1,Home_1_1_0,814,891,32.56,35.64,35.71874999999999,44.91856571428571,31.791600000000006,50.99465714285714,False,False,False,False,False,False,False,True,False,False
A000018,3.799999999999997,12.335483319569551,12.190866185609908,-11.024850000000004,5.202874285714287,0.9882763301434475,1.011862744759708,4.287733105462079,3.246497979506517,3.2767230433867947,0.42889561548167243,0.6819676023243285,57.6887918811297,58.92044129943712,0,Home,1,1,Home_1_1_0,891,986,35.64,39.44,31.791600000000006,50.99465714285714,20.766750000000002,56.19753142857143,False,False,False,False,False,False,False,True,False,False
A000022,2.8400000000000034,5.097890206427707,4.12742542033166,-1.832100000000004,3.698519999999995,0.8096340354932653,1.2351259410565112,2.7408756423798293,1.770842829612793,0.053428571428427746,1.8376030586813252,1.1377871055981608,-161.43740118910284,161.43740118910284,0,Home,1,1,Home_1_1_0,1095,1166,43.8,46.64,25.297500000000003,56.1816,23.4654,59.88012,False,False,False,False,False,False,False,True,False,False
A000023,3.200000000000003,10.298935424381376,10.10403365471242,9.67155,-2.9244857142857157,0.9810755421179211,1.0192895012357819,3.897427138150711,3.201370230471796,1.8376030586813252,3.8961832978970485,0.6211952395228209,-53.634175048908716,62.37686318936564,0,Home,1,1,Home_1_1_0,1166,1246,46.64,49.84,23.4654,59.88012,33.13695,56.95563428571428,False,False,False,False,False,False,False,True,False,False
A000024,1.1199999999999974,4.428163869719588,4.4281283450686,4.188299999999998,-1.4375199999999992,0.9999919775663157,1.0000080224980443,4.0018271566671775,3.9517337945133453,3.8961832978970485,3.9971458190788516,0.007901750062766647,-0.40755433712811645,2.2660621584127068,0,Home,1,1,Home_1_1_0,1246,1274,49.84,50.96,33.13695,56.95563428571428,37.32525,55.51811428571428,False,True,False,False,False,False,False,True,True,False
A000025,1.3999999999999986,5.670774583508735,5.670664329076559,5.359200000000008,-1.8534857142857106,0.9999805574299326,1.0000194429480882,4.076760371612866,4.04906973352215,3.9971458190788516,4.054307404710236,0.013664990618432715,0.703334704243653,2.72240976259857,0,Home,1,1,Home_1_1_0,1274,1309,50.96,52.36,37.32525,55.51811428571428,42.684450000000005,53.66462857142857,False,True,False,False,False,False,False,True,True,False
A000028,2.0799999999999983,5.335688582542646,5.218437815898538,5.20859999999999,0.3202800000000039,0.9780251855350535,1.022468556832639,4.139534877253345,2.5309178856797936,0.746433377462369,4.139115115583921,0.3252036652427204,29.84839463023372,103.36256379380724,0,Home,1,1,Home_1_1_1,2238,2290,89.52,91.6,91.6896,38.940394285714284,96.89819999999999,39.26067428571429,False,False,False,False,False,False,False,True,False,False
A000029,1.7600000000000051,6.692791415733222,6.335969107844622,4.756350000000012,-4.1858857142857175,0.9466855777023332,1.056316926710835,4.338561826891673,3.8101977890869754,4.139115115583921,3.121504518730805,0.9249898885849585,-68.84529904536234,68.84529904536234,0,Home,1,1,Home_1_1_1,2290,2334,91.6,93.36,96.89819999999999,39.26067428571429,101.65455,35.07478857142857,False,False,False,False,False,False,False,True,False,False
A000030,1.0400000000000063,3.851807228453996,3.832566031068478,-0.17864999999999043,-3.8283999999999985,0.995004631269348,1.0050204477181972,4.155356479218292,3.6820994529659283,3.121504518730805,4.097912970715282,0.14237349848030226,1.4920395607828882,33.652292140725294,0,Home,1,1,Home_1_1_1,2334,2360,93.36,94.4,101.65455,35.07478857142857,101.47590000000001,31.24638857142857,False,True,False,False,False,False,False,True,True,False
A000031,1.3199999999999932,6.075020152200528,6.053137033727188,1.5628499999999974,-5.847902857142856,0.9963978525296885,1.0036151698452243,4.994291657808718,4.587453434580271,4.097912970715282,4.968720013516014,0.23718157057604644,11.275118219765305,16.13736118837719,0,Home,1,1,Home_1_1_1,2360,2393,94.4,95.72,101.47590000000001,31.24638857142857,103.03875000000001,25.398485714285716,False,True,False,False,False,False,False,True,True,False
A000032,3.480000000000004,7.124023772918488,6.697061110700662,1.1917499999999848,-6.590171428571431,0.9400672041773784,1.063753735431146,4.971236655907598,2.080333117459978,4.968720013516014,0.03277660937991878,0.3973494836464739,-117.74091354561497,132.9310900381721,0,Home,1,1,Home_1_1_1,2393,2480,95.72,99.2,103.03875000000001,25.398485714285716,104.23049999999999,18.808314285714285,False,False,False,False,False,False,False,True,False,False
A000037,2.680000000000007,4.467607085491176,4.297628354522991,-4.156199999999998,1.093440000000001,0.9619530706896313,1.0395517520237163,2.1461960891443708,1.6632743558859584,1.4124790629659532,1.2545648693788605,0.5526070547559453,62.755619863072695,109.0975135527344,0,Home,1,1,Home_1_1_1,2670,2737,106.8,109.48,103.69275,19.78770857142857,99.53655,20.88114857142857,False,False,False,False,False,False,False,True,False,False
A000038,2.4399999999999977,5.3095607694792,4.809068213584437,-4.490250000000003,1.7218571428571465,0.9057374842055241,1.104072667233331,3.081188447661577,2.1611868404251435,1.2545648693788605,1.001454363331684,0.5467992209861285,-36.67873552701816,212.22503201824154,0,Home,1,1,Home_1_1_1,2737,2798,109.48,111.92,99.53655,20.88114857142857,95.0463,22.603005714285718,False,False,False,False,False,False,True,True,False,True
A000040,1.2800000000000011,3.522404237650952,3.4851018880886757,-3.403500000000008,0.7497485714285794,0.9894099748224375,1.0107033741796094,3.1040371999669962,2.7521082143574103,2.7594651325206554,2.018898533108638,0.16739341685725606,29.385256131679288,39.38425769647535,0,Home,1,1,Home_1_1_1,2835,2867,113.4,114.68,92.1543,23.306999999999995,88.7508,24.056748571428574,False,True,False,False,False,False,False,True,True,False
A000041,4.11999999999999,13.06820075447765,12.975886179354342,-11.917199999999994,5.133611428571427,0.9929359384005731,1.007114317577029,4.172985837012962,3.16080689802933,2.018898533108638,2.8675582480788617,0.2965354397457584,-33.536539080634675,71.18458949578354,0,Home,1,1,Home_1_1_1,2867,2970,114.68,118.8,88.7508,24.056748571428574,76.8336,29.190360000000002,False,False,False,False,False,False,False,True,False,False
A000042,4.519999999999996,13.415817606190043,13.396354978447674,-11.970300000000009,6.014502857142855,0.9985492775532824,1.0014528300999548,3.1078290475872636,2.9672192842353535,2.8675582480788617,2.806012648706152,0.26293985835986156,-3.298266092600895,26.175747950020924,0,Home,1,1,Home_1_1_1,2970,3083,118.8,123.32,76.8336,29.190360000000002,64.8633,35.20486285714286,False,False,False,False,False,False,False,True,False,False
A000043,3.6400000000000006,10.571456893884447,10.56736305275525,-9.58005,4.46002285714286,0.9996127457955615,1.0003874042283547,3.0336300778069814,2.9031786412588834,2.806012648706152,2.754443308557126,0.06905577395635265,0.16141156050932645,21.066973557003216,0,Home,1,1,Home_1_1_1,3083,3174,123.32,126.96,64.8633,35.20486285714286,55.283249999999995,39.66488571428572,False,False,False,False,False,False,False,True,False,False
A000044,2.8800000000000097,8.044799414048857,8.044139899088025,-7.5244499999999945,2.8444399999999987,0.9999180197134959,1.0000819870078226,2.854695966736801,2.7928003925996974,2.754443308557126,2.673263027755429,0.03681168112090043,3.1245785577701795,11.596681731152014,0,Home,1,1,Home_1_1_1,3174,3246,126.96,129.84,55.283249999999995,39.66488571428572,47.7588,42.509325714285715,False,False,False,False,False,False,False,True,False,False
A000045,3.759999999999991,7.75009209515476,7.740189754655467,-7.279200000000003,2.631308571428562,0.9987222938285489,1.0012793407930778,2.6882483829858663,2.0676375305960506,2.673263027755429,1.4161988723954313,0.10016567289924248,11.839794318493903,31.737757895486872,0,Home,1,1,Home_1_1_1,3246,3340,129.84,133.6,47.7588,42.509325714285715,40.4796,45.14063428571428,False,False,False,False,False,False,False,True,False,False
A000053,5.079999999999984,13.203401559367466,12.568098271691301,6.723600000000012,10.618394285714281,0.9518833624184191,1.0505488797065772,3.418886368396057,2.5814466682140216,0.34013454720734365,3.070722601798908,1.4561304926020349,-6.406383094412395,114.1821439386259,0,Home,1,1,Home_1_1_2,3767,3894,150.68,155.76,36.046949999999995,47.99838285714286,42.77055000000001,58.61677714285714,False,False,False,False,False,False,False,True,False,False
A000054,2.0800000000000125,5.1403303099363695,4.960057304682331,4.92734999999999,-0.5686742857142804,0.9649296845952551,1.0363449440561623,3.0709545821955717,2.482622270758629,3.070722601798908,1.7568224972918334,0.5457232727104974,-58.370152339259285,58.370152339259285,0,Home,1,1,Home_1_1_2,3894,3946,155.76,157.84,42.77055000000001,58.61677714285714,47.6979,58.04810285714286,False,False,False,False,False,False,False,True,False,False
A000058,2.799999999999983,7.400099594331749,7.109185404165092,3.3757499999999965,-6.256582857142867,0.9606878006899409,1.0409208894729653,3.49867940264679,2.633455633676389,1.9728601327290658,1.169201934340777,0.6965736883700386,-8.351981106227191,117.78112367744865,0,Home,1,1,Home_1_1_3,4434,4504,177.36,180.16,49.98975,66.23355428571429,53.3655,59.976971428571424,False,False,False,False,False,False,False,True,False,False
A000059,5.960000000000008,20.957623855542998,18.171229166139113,-15.940049999999992,8.724011428571437,0.8670462496793537,1.153341013088765,5.269913594851959,3.500731988819438,1.169201934340777,0.1735084541844316,4.528387029514812,-116.8637784628426,143.97946688491766,0,Home,1,1,Home_1_1_3,4504,4653,180.16,186.12,53.3655,59.976971428571424,37.425450000000005,68.70098285714286,False,False,False,False,False,False,False,True,False,False
A000060,3.4399999999999977,9.776303966541978,9.534045604881012,8.698799999999991,-3.9024228571428665,0.9752198415178107,1.0254098177941313,4.109897042382709,2.8112770990544127,0.1735084541844316,1.5115377732801332,0.5555562360194857,-64.46537298995459,100.19870750730456,0,Home,1,1,Home_1_1_3,4653,4739,186.12,189.56,37.425450000000005,68.70098285714286,46.124249999999996,64.79856,False,False,False,False,False,False,False,True,False,False
A000061,4.280000000000001,11.071931762967047,10.724924289813075,-10.36965,-2.7375828571428613,0.968658813964639,1.0323552375547838,4.356973633863538,2.5646246941453477,0.18117289352133237,1.0226761137694056,0.4709308070038757,31.00341135763987,142.25112751644005,0,Home,1,1,Home_1_1_4,5078,5185,203.12,207.4,43.55955,63.623714285714286,33.1899,60.886131428571424,False,False,False,False,False,False,False,True,False,False
A000063,5.1200000000000045,16.311794817465916,10.154122164734114,-6.088349999999995,8.126388571428556,0.6225018324691989,1.6064209739486666,4.756326023958305,3.1696730611732487,1.0929544547012717,2.0042487551960844,4.670910746982378,-265.48848662285104,265.48848662285104,0,Home,1,1,Home_1_1_4,5215,5343,208.6,213.72,34.190549999999995,59.89226285714286,28.1022,68.01865142857142,False,False,False,False,False,False,True,True,False,True
A000064,4.199999999999989,14.381575954984058,13.737485236636585,11.604000000000003,-7.352937142857137,0.9552141767798225,1.0468856349799556,4.214512055060763,3.4107891285830036,2.0042487551960844,2.8169303346385757,1.3329458141723074,-100.8986772455485,105.27612150276134,0,Home,1,1,Home_1_1_4,5343,5448,213.72,217.92,28.1022,68.01865142857142,39.7062,60.66571428571428,False,False,False,False,False,False,False,True,False,False
A000065,2.440000000000026,9.550243194946713,9.169904284413661,-5.073450000000001,-7.638537142857132,0.9601749502322309,1.0414768681042315,4.793783296189382,3.896338874327482,2.8169303346385757,4.792363613080181,1.097277338367445,-60.290961922130826,60.290961922130826,0,Home,1,1,Home_1_1_4,5448,5509,217.92,220.36,39.7062,60.66571428571428,34.63275,53.02717714285715,False,False,False,False,False,False,False,True,False,False
A000066,1.5199999999999818,7.24460772003334,7.2304404013114105,-6.179549999999999,-3.7539885714285717,0.9980444325946383,1.001959399142459,4.9323551190500545,4.7668604259978435,4.792363613080181,4.4928559279190745,0.19555525979945082,-12.146577869084643,12.146577869084643,0,Home,1,1,Home_1_1_4,5509,5547,220.36,221.88,34.63275,53.02717714285715,28.453200000000002,49.27318857142858,False,False,False,False,False,False,False,True,False,False
A000068,2.519999999999982,7.139765821002261,6.452851440675714,4.804650000000002,4.307508571428571,0.9037903486545836,1.1064512931440766,4.136019603830745,2.8038192576715573,0.950286965921891,4.067679936094594,1.0826595476787393,-136.42844886967777,136.42844886967777,0,Home,1,1,Home_1_1_4,5649,5712,225.96,228.48,13.7133,39.74638857142857,18.517950000000003,44.05389714285714,False,False,False,False,False,False,False,True,False,False
A000069,1.3200000000000216,5.70223605965159,5.691491317431658,5.609099999999994,0.9649200000000064,0.9981156967008151,1.001887860601144,4.452222369996222,4.312458277275943,4.067679936094594,4.447996267522874,0.15358218000312093,-11.076434146289529,11.148431503409093,0,Home,1,1,Home_1_1_4,5712,5745,228.48,229.8,18.517950000000003,44.05389714285714,24.127049999999997,45.018817142857145,False,True,False,False,False,False,False,True,True,False
A000070,3.280000000000001,15.116217222084472,15.11137423689689,15.012900000000002,1.7223428571428485,0.9996796165921387,1.0003204860862858,4.715952945985791,4.606667793007646,4.447996267522874,4.4240379912403895,0.1569124232968533,-3.0089532844197038,9.939808768832364,0,Home,1,1,Home_1_1_4,5745,5827,229.8,233.08,24.127049999999997,45.018817142857145,39.13995,46.741159999999994,False,False,False,False,False,False,False,True,False,False
A000071,6.280000000000001,19.248358310060333,18.622387457859997,18.596400000000003,0.9834742857142942,0.9674792601988729,1.0336138883167814,4.428597584169084,3.073626555333859,4.4240379912403895,0.8933979390790238,1.124027358050823,99.30637850837935,120.48225677746095,0,Home,1,1,Home_1_1_4,5827,5984,233.08,239.36,39.13995,46.741159999999994,57.73635,47.72463428571429,False,False,False,False,False,False,False,True,False,False
A000077,7.439999999999998,5.505281911441878,4.3070114409994265,-4.306349999999995,-0.07547999999999888,0.7823416693789956,1.2782139046662009,1.0749893212570734,0.740739697235047,0.8862755969067202,0.09527886701672046,1.2234223239172566,102.19208088377123,127.7008619764521,0,Home,1,1,Home_1_1_4,6192,6378,247.68,255.12,51.8439,49.489914285714285,47.53755,49.414434285714286,False,False,False,False,False,False,False,True,False,False
A000083,5.319999999999993,12.733821363528367,11.098863422918122,-5.655749999999998,-9.549725714285714,0.8716050827214352,1.147308591727889,3.1574325246865778,2.3856157692579982,1.3269789923626156,1.9154294374482355,2.115662849798669,90.79705192247869,146.68229590964233,0,Home,1,1,Home_1_1_4,6693,6826,267.72,273.04,46.52925,46.341319999999996,40.8735,36.79159428571428,False,False,False,False,False,False,False,True,False,False
A000084,2.159999999999968,3.6509848167874526,3.3565214198388116,3.0722999999999985,1.3517428571428667,0.919346857977968,1.0877287405967997,2.1597631011424188,1.694364542857011,1.9154294374482355,0.42667530699872136,0.5863496712728857,95.89230616372406,95.89230616372406,0,Home,1,1,Home_1_1_4,6826,6880,273.04,275.2,40.8735,36.79159428571428,43.9458,38.14333714285715,False,False,False,False,False,False,False,True,False,False
A000087,4.9599999999999795,11.966526870370057,9.456763484173322,-2.642249999999997,-9.080137142857147,0.7902680190013126,1.2653934816490897,3.7743248701918852,2.4234749565716402,3.7711978122024545,1.5454222728044036,2.967233728910834,120.90519002615879,121.05144692529686,0,Home,1,1,Home_1_1_4,7092,7216,283.68,288.64,16.784699999999997,51.9418,14.14245,42.86166285714285,False,False,False,False,False,False,False,True,False,False
A000093,3.6000000000000227,4.575951281908538,3.941654580947201,-3.8145000000000007,-0.9930914285714323,0.8613847346956927,1.1609214323414694,1.8497617831340112,1.2641991809993007,0.6433434232233471,0.7287145132604678,0.7987375230162539,175.2394430944282,178.21330555049622,0,Home,1,1,Home_1_1_4,7416,7506,296.64,300.24,18.597450000000002,38.734742857142855,14.782950000000001,37.74165142857142,False,False,False,False,False,False,False,True,False,False
A000099,2.5600000000000023,3.538948979604081,3.5210372617011263,2.421150000000001,2.556508571428573,0.994938689987851,1.005087057185615,1.7603835711570437,1.3658985241003134,0.30967957641866933,1.7125264637451565,0.051920384692135696,-13.301278547787279,33.20366744282396,0,Home,1,1,Home_1_1_4,7767,7831,310.68,313.24,13.198199999999998,39.29156571428571,15.619349999999999,41.84807428571428,False,False,False,False,False,False,False,True,False,False
A000102,2.080000000000041,4.592315318748081,4.5921716850193945,3.4166999999999987,3.068257142857142,0.9999687230255944,1.0000312779526852,2.512159572072473,2.2022117409187767,1.9093392999953032,2.4664400065917396,0.012561596364311908,-0.41534289248867795,6.255823280124385,0,Home,1,1,Home_1_1_4,7882,7934,315.28,317.36,18.34395,44.77061714285714,21.76065,47.83887428571428,False,False,False,False,False,False,False,True,False,False
A000103,1.5199999999999818,3.7667664363061517,3.7666277572106575,2.815050000000003,2.502594285714281,0.9999631835161964,1.000036817839307,2.583680030744566,2.477835920878118,2.4664400065917396,2.283943099751443,0.00853252095969079,-0.9607015850486343,3.7700696817844905,0,Home,1,1,Home_1_1_4,7934,7972,317.36,318.88,21.76065,47.83887428571428,24.5757,50.341468571428564,False,False,False,False,False,False,False,True,False,False
A000104,3.0400000000000205,5.129781359587659,5.06673185298704,4.518000000000001,2.2933485714285737,0.9877091239994512,1.012443821467175,2.284256219097219,1.695175027135611,2.283943099751443,1.4136453100046291,0.3595557504469657,-27.464001737178958,32.979968902835964,0,Home,1,1,Home_1_1_4,7972,8048,318.88,321.92,24.5757,50.341468571428564,29.093700000000002,52.63481714285714,False,False,False,False,False,False,False,True,False,False
A000105,3.2799999999999727,4.362220273008763,4.360566708101607,4.184999999999999,1.224874285714293,0.9996209350276538,1.000379208717088,1.4519086703328032,1.3309536401834292,1.4136453100046291,1.2000709848276827,0.04012885978212556,4.929104437416063,21.662805541111908,0,Home,1,1,Home_1_1_4,8048,8130,321.92,325.2,29.093700000000002,52.63481714285714,33.2787,53.85969142857143,False,False,False,False,False,False,False,True,False,False
A000107,4.519999999999982,5.112631011240536,4.93021786032187,4.929000000000002,-0.10957714285714815,0.9643210803757173,1.0369990041184016,1.2880195781400665,1.1320156319929282,1.2340067661800238,0.9161715177858819,0.5965788544761372,-46.62842969623896,53.014732583306944,0,Home,1,1,Home_1_1_4,8161,8274,326.44,330.96,34.73565,54.396794285714286,39.66465,54.28721714285714,False,False,False,False,False,False,False,True,False,False
A000120,2.4399999999999977,3.270639210197718,3.224786975206451,-0.6767999999999983,3.152965714285706,0.9859806502507823,1.0142186864880685,2.227486773591467,1.3251871787688247,0.39562482872334553,2.2265284637769467,0.1813755306487168,1.5372311582062843,52.99091543859326,0,Home,1,1,Home_1_1_6,9227,9288,369.08,371.52,9.088199999999999,34.02797714285715,8.4114,37.18094285714285,False,False,False,False,False,False,False,True,False,False
A000122,2.839999999999975,10.15836517764239,10.013195603648745,9.989399999999998,0.6899085714285675,0.9857093566282545,1.0144978266419509,5.138435711008701,3.5362498774656874,0.6508617364690252,5.136912020201369,0.6648776737741938,-31.731124139568713,87.70233369976131,0,Home,1,1,Home_1_1_6,9315,9386,372.6,375.44,7.774050000000001,38.74970285714286,17.76345,39.439611428571425,False,False,False,False,False,False,False,True,False,False
A000123,2.4399999999999977,11.865272551102969,11.815815235496357,11.629500000000004,2.0900285714285687,0.9958317589930108,1.0041856879631998,5.182594885397314,4.8672375128673515,5.136912020201369,4.646747578950071,0.46924683058207034,-15.76507824005327,16.36097308889699,0,Home,1,1,Home_1_1_6,9386,9447,375.44,377.88,17.76345,39.439611428571425,29.392950000000003,41.52963999999999,False,False,False,False,False,False,False,True,False,False
A000124,1.0,4.688490258370158,4.688364201365429,4.686299999999999,0.13910857142857935,0.999973113518898,1.0000268872040043,4.721701401775372,4.6868847707001535,4.646747578950071,4.7042612190784725,0.013906303849831166,0.6103967284422055,2.371003744747967,0,Home,1,1,Home_1_1_6,9447,9472,377.88,378.88,29.392950000000003,41.52963999999999,34.07925,41.66874857142857,False,True,False,False,False,False,False,True,True,False
A000125,1.9599999999999795,9.413584580459316,9.412233980309878,9.384749999999997,0.7187599999999961,0.9998565264764029,1.0001434941112028,4.848010353640318,4.800877514611276,4.7042612190784725,4.801151217314588,0.05574376773407315,2.4663630843340556,7.081686726304642,0,Home,1,1,Home_1_1_6,9472,9521,378.88,380.84,34.07925,41.66874857142857,43.464,42.38750857142857,False,False,False,False,False,False,False,True,False,False
A000128,3.5600000000000023,6.188999669764407,4.438815283376493,2.4109499999999997,-3.7269828571428576,0.7172104572992266,1.3942908804839012,2.8720359911931594,1.722503244561236,0.30030026640051616,1.3712392210255324,1.5971900454048853,-173.34036925388003,199.090592481815,0,Home,1,1,Home_1_1_7,10485,10574,419.4,422.96,91.3338,38.40649714285714,93.74475,34.67951428571428,False,False,False,False,False,False,True,True,False,True
A000129,1.8000000000000114,3.8924311581012687,3.6686879875786937,-3.072000000000017,2.005514285714291,0.9425184000860488,1.0609872442900885,2.6138892676066763,2.1452612646425457,1.3712392210255324,2.1713319245433405,0.488295901596613,-80.06687068821343,80.06687068821343,0,Home,1,1,Home_1_1_7,10574,10619,422.96,424.76,93.74475,34.67951428571428,90.67274999999998,36.685028571428575,False,False,False,False,False,False,False,True,False,False
A000130,1.759999999999991,3.360951282572358,3.301470251150626,-1.4261999999999802,2.9775257142857114,0.9823023226399739,1.018016528060794,2.426465538901048,1.915446977530054,2.1713319245433405,1.3781976103101368,0.19857478728718442,30.594609108417767,63.81883523629646,0,Home,1,1,Home_1_1_7,10619,10663,424.76,426.52,90.67274999999998,36.685028571428575,89.24655,39.662554285714286,False,False,False,False,False,False,False,True,False,False
A000131,3.2800000000000296,7.513250152216835,7.350816251931844,-7.005600000000001,-2.226222857142858,0.9783803417969434,1.022097396359527,3.1875851657277896,2.279631944767832,1.3781976103101368,1.1654352481374748,0.44343810047729076,3.200015433771897,101.01452430875861,0,Home,1,1,Home_1_1_7,10663,10745,426.52,429.8,89.24655,39.662554285714286,82.24095,37.43633142857143,False,False,False,False,False,False,False,True,False,False
